,dteday,hr,holiday,weekday,workingday,season_t,weather,temperature,s_temp,humidity,winds,n_employee,exp_employee,occupancy
5926,2011-05-02,22,0,1,1,summer,Cloudy,24.599999999999998,29.544999999999998,73,0.0,2.67,24.71,125
5927,2012-03-28,19,0,3,1,summer,Clear,24.599999999999998,31.06,56,13.0,2.33,8.57,456
5928,2012-12-28,5,0,5,1,spring,Cloudy,9.84,12.879999999999999,60,6.0,2.33,26.29,15
5929,2012-07-02,23,0,1,1,fall,Clear,30.34,33.335,51,7.0,3.0,26.29,102
5930,2011-06-01,21,0,3,1,summer,Clear,30.34,34.85,70,19.0,3.0,12.86,190
5931,2011-06-09,0,0,4,1,summer,Cloudy,30.34,35.605,79,9.0,2.67,3.71,47
5932,2012-07-27,11,0,5,1,fall,Clear,34.44,38.635000000000005,47,22.0,3.0,2.43,251
5933,2012-10-27,11,0,6,0,winter,Clear,22.96,26.515,64,19.0,1.67,18.0,585
5934,2012-06-11,18,0,1,1,summer,Cloudy,32.800000000000004,36.364999999999995,43,20.0,2.67,16.71,831
5935,2011-07-13,0,0,3,1,fall,Clear,31.16,35.605,62,0.0,1.67,27.57,46
5936,2012-08-02,6,0,4,1,fall,Clear,27.060000000000002,30.305,83,0.0,2.67,8.0,183
5937,2012-02-27,7,0,1,1,spring,Clear,9.84,11.365,60,15.0,2.67,2.71,280
5938,2012-05-31,19,0,4,1,summer,Clear,29.52,32.574999999999996,34,11.0,2.33,9.71,591
5939,2012-08-08,17,0,3,1,fall,Cloudy,32.800000000000004,37.88,55,19.0,1.67,28.29,858
5940,2011-12-24,7,0,6,0,spring,Clear,12.299999999999999,13.635,70,24.0,2.0,10.57,10
5941,2011-03-28,20,0,1,1,summer,Clear,13.120000000000001,16.665,22,7.0,2.67,9.71,112
5942,2012-11-18,13,0,0,0,winter,Clear,16.400000000000002,20.455000000000002,62,22.0,2.33,1.57,447
5943,2011-12-25,22,0,0,0,spring,Clear,11.48,13.635,61,11.0,2.67,3.0,17
5944,2012-09-09,22,0,0,0,fall,Clear,23.779999999999998,27.275,49,17.0,2.0,23.14,189
5945,2011-08-07,3,0,0,0,fall,Cloudy,28.7,33.335,84,9.0,3.0,15.86,32
5946,2012-03-28,18,0,3,1,summer,Clear,24.599999999999998,30.305,60,15.0,1.67,22.43,641
5947,2012-05-11,12,0,5,1,summer,Clear,22.96,26.515,28,28.0,2.0,26.43,348
5948,2012-05-12,11,0,6,0,summer,Clear,25.419999999999998,31.06,41,6.0,2.33,19.71,522
5949,2011-06-12,17,0,0,0,summer,LightRain,27.880000000000003,31.819999999999997,83,19.0,2.67,6.14,252
5950,2012-11-10,14,0,6,0,winter,Clear,22.14,25.759999999999998,37,0.0,3.0,1.57,627
5951,2011-05-28,16,0,6,0,summer,Clear,31.16,34.85,55,19.0,2.33,21.14,402
5952,2011-07-15,5,0,5,1,fall,Clear,24.599999999999998,29.544999999999998,73,9.0,2.67,20.43,23
5953,2011-11-07,23,0,1,1,winter,Clear,14.76,18.18,87,6.0,2.0,1.43,48
5954,2011-01-09,20,0,0,0,spring,Clear,5.74,6.0600000000000005,46,17.0,3.0,1.0,38
5955,2012-01-29,13,0,0,0,spring,Clear,13.120000000000001,15.15,26,15.0,2.67,6.14,316
5956,2011-10-10,22,1,1,0,winter,Clear,22.96,26.515,88,6.0,2.67,15.29,126
5957,2011-04-29,11,0,5,1,summer,Clear,24.599999999999998,31.06,38,15.0,2.67,5.29,157
5958,2012-05-12,2,0,6,0,summer,Clear,18.86,22.725,59,9.0,2.0,19.57,56
5959,2011-12-25,18,0,0,0,spring,Clear,13.120000000000001,15.909999999999998,70,13.0,2.67,23.43,30
5960,2011-03-22,19,0,2,1,summer,Cloudy,18.04,21.97,54,17.0,2.33,28.0,164
5961,2012-07-18,2,0,3,1,fall,Clear,30.34,34.85,66,9.0,2.67,10.57,8
5962,2011-09-13,18,0,2,1,fall,Clear,28.7,32.574999999999996,61,11.0,2.33,16.0,539
5963,2012-03-05,6,0,1,1,spring,Clear,7.38,9.85,59,9.0,2.0,14.86,91
5964,2011-05-19,22,0,4,1,summer,LightRain,20.5,24.240000000000002,82,20.0,2.67,0.43,79
5965,2012-04-08,2,0,0,0,summer,Clear,18.04,21.97,24,15.0,2.33,0.57,32
5966,2012-06-18,16,0,1,1,summer,Cloudy,24.599999999999998,29.544999999999998,73,13.0,1.67,29.86,332
5967,2012-09-09,16,0,0,0,fall,Clear,27.880000000000003,31.819999999999997,36,19.0,3.0,10.71,701
5968,2011-05-14,11,0,6,0,summer,Cloudy,21.32,25.0,94,9.0,2.33,8.86,279
5969,2012-05-30,16,0,3,1,summer,Clear,29.52,33.335,51,11.0,2.0,18.43,398
5970,2012-03-05,5,0,1,1,spring,Clear,8.200000000000001,11.365,55,6.0,2.0,14.43,18
5971,2011-09-09,19,0,5,1,fall,Clear,27.060000000000002,29.544999999999998,89,11.0,3.0,10.86,349
5972,2012-09-29,7,0,6,0,winter,Clear,19.68,23.485,67,19.0,3.0,2.86,73
5973,2011-09-04,13,0,0,0,fall,Cloudy,31.98,37.12,62,19.0,2.67,2.71,419
5974,2011-12-29,2,0,4,1,spring,Clear,8.200000000000001,11.365,51,7.0,3.0,11.29,3
5975,2011-08-27,16,0,6,0,fall,LightRain,26.240000000000002,28.79,89,35.0,2.67,11.71,24
5976,2011-07-03,9,0,0,0,fall,Clear,28.7,33.335,74,17.0,2.0,15.86,181
5977,2012-05-02,17,0,3,1,summer,Clear,24.599999999999998,29.544999999999998,73,17.0,2.67,20.86,729
5978,2011-05-16,10,0,1,1,summer,Clear,25.419999999999998,30.305,65,6.0,1.67,18.71,112
5979,2011-10-04,20,0,2,1,winter,Clear,21.32,25.0,68,15.0,2.33,24.14,261
5980,2012-04-05,3,0,4,1,summer,Clear,17.22,21.21,41,20.0,2.0,6.0,5
5981,2012-12-01,19,0,6,0,winter,Cloudy,13.120000000000001,17.424999999999997,81,0.0,2.0,3.43,249
5982,2012-07-10,23,0,2,1,fall,Cloudy,26.240000000000002,28.79,89,7.0,3.0,5.0,103
5983,2012-11-09,9,0,5,1,winter,Clear,13.940000000000001,15.15,53,28.0,3.0,19.43,327
5984,2012-10-07,10,0,0,0,winter,Cloudy,17.22,21.21,67,13.0,1.67,20.29,185
5985,2012-01-11,8,0,3,1,spring,Clear,8.200000000000001,11.365,82,7.0,1.67,8.43,499
5986,2011-06-13,14,0,1,1,summer,Clear,28.7,31.819999999999997,34,17.0,1.67,7.0,200
5987,2012-11-11,1,0,0,0,winter,Clear,13.940000000000001,17.424999999999997,76,6.0,2.33,22.29,108
5988,2011-07-22,22,0,5,1,fall,Cloudy,34.44,39.395,49,6.0,1.67,4.57,149
5989,2011-12-04,21,0,0,0,winter,Clear,14.76,18.18,81,7.0,2.33,8.57,72
5990,2011-07-02,2,0,6,0,fall,Clear,26.240000000000002,31.06,53,0.0,3.0,15.43,52
5991,2011-12-23,13,0,5,1,spring,Clear,16.400000000000002,20.455000000000002,50,31.0,2.33,0.29,194
5992,2012-12-18,2,0,2,1,winter,Cloudy,18.04,21.97,88,15.0,2.0,6.71,7
5993,2011-01-26,11,0,3,1,spring,LightRain,9.02,9.85,93,22.0,2.67,30.29,41
5994,2012-09-07,4,0,5,1,fall,Clear,25.419999999999998,28.03,88,0.0,2.0,5.29,8
5995,2011-01-13,1,0,4,1,spring,Clear,5.74,6.0600000000000005,50,19.0,1.67,29.57,2
5996,2011-10-14,17,0,5,1,winter,Clear,23.779999999999998,27.275,46,28.0,1.67,10.57,481
5997,2011-11-10,14,0,4,1,winter,LightRain,14.76,16.665,87,19.0,2.67,7.71,64
5998,2011-05-20,10,0,5,1,summer,Clear,22.96,26.515,64,13.0,1.67,29.29,148
5999,2012-07-09,17,0,1,1,fall,Clear,31.98,34.85,40,11.0,2.33,21.86,849
6000,2012-03-25,19,0,0,0,summer,Clear,20.5,24.240000000000002,72,17.0,2.33,10.71,375
6001,2012-12-24,11,0,1,1,spring,Cloudy,10.66,12.879999999999999,60,11.0,2.67,22.0,124
6002,2011-01-13,12,0,4,1,spring,Clear,8.200000000000001,8.334999999999999,44,28.0,1.67,4.86,52
6003,2012-07-02,9,0,1,1,fall,Clear,31.98,34.85,46,17.0,2.0,3.43,295
6004,2011-05-13,1,0,5,1,summer,Clear,21.32,25.0,83,11.0,3.0,3.86,20
6005,2012-10-27,19,0,6,0,winter,Cloudy,21.32,25.0,72,15.0,2.33,12.14,300
6006,2012-09-24,3,0,1,1,winter,Clear,18.86,22.725,63,11.0,2.33,24.57,5
6007,2012-07-16,8,0,1,1,fall,Clear,30.34,34.85,66,7.0,3.0,8.0,667
6008,2012-11-08,16,0,4,1,winter,Clear,17.22,21.21,16,26.0,3.0,16.86,339
6009,2012-05-01,7,0,2,1,summer,Cloudy,20.5,24.240000000000002,94,17.0,1.67,24.71,169
6010,2012-02-09,5,0,4,1,spring,Clear,8.200000000000001,9.09,75,19.0,3.0,23.14,18
6011,2012-07-04,0,1,3,0,fall,Clear,27.880000000000003,31.819999999999997,79,6.0,3.0,26.57,159
6012,2012-09-11,7,0,2,1,fall,Clear,20.5,24.240000000000002,72,7.0,3.0,1.71,596
6013,2011-01-12,17,0,3,1,spring,Clear,8.200000000000001,9.09,47,24.0,3.0,4.0,139
6014,2011-07-14,8,0,4,1,fall,Clear,26.240000000000002,31.06,50,24.0,2.33,29.14,486
6015,2012-09-15,14,0,6,0,fall,Clear,27.880000000000003,31.819999999999997,34,22.0,2.67,19.14,715
6016,2012-09-21,7,0,5,1,fall,Clear,21.32,25.0,77,0.0,2.0,5.57,503
6017,2012-10-21,4,0,0,0,winter,Clear,14.76,17.424999999999997,71,11.0,2.33,27.29,21
6018,2012-11-16,10,0,5,1,winter,Clear,13.940000000000001,16.665,53,13.0,2.67,16.71,198
6019,2012-06-05,20,0,2,1,summer,Clear,22.96,26.515,49,15.0,1.67,12.57,415
6020,2012-04-25,15,0,3,1,summer,Clear,23.779999999999998,27.275,19,11.0,2.33,8.86,229
6021,2012-02-09,6,0,4,1,spring,Clear,8.200000000000001,9.09,75,19.0,2.67,18.14,76
6022,2011-10-11,14,0,2,1,winter,LightRain,24.599999999999998,29.544999999999998,73,7.0,3.0,15.29,171
6023,2012-05-27,4,0,0,0,summer,Clear,25.419999999999998,28.79,83,13.0,3.0,10.0,11
6024,2011-07-03,18,0,0,0,fall,LightRain,32.800000000000004,37.12,49,57.0,2.0,15.43,181
6025,2011-05-17,10,0,2,1,summer,LightRain,22.14,25.759999999999998,88,17.0,2.0,23.29,104
6026,2012-08-25,17,0,6,0,fall,Cloudy,27.060000000000002,31.06,74,22.0,2.33,12.57,403
6027,2011-03-04,13,0,5,1,spring,Clear,13.940000000000001,15.909999999999998,42,15.0,2.0,2.71,87
6028,2011-12-16,11,0,5,1,winter,Cloudy,13.940000000000001,15.15,42,20.0,3.0,4.0,144
6029,2012-01-18,15,0,3,1,spring,Clear,12.299999999999999,12.879999999999999,33,35.0,1.67,8.86,130
6030,2012-04-09,18,0,1,1,summer,Clear,22.14,25.759999999999998,34,20.0,2.0,22.71,646
6031,2012-09-30,21,0,0,0,winter,Clear,20.5,24.240000000000002,68,0.0,3.0,9.14,123
6032,2011-07-13,19,0,3,1,fall,Clear,28.7,33.335,79,7.0,2.67,19.29,419
6033,2012-06-18,1,0,1,1,summer,Clear,22.14,25.759999999999998,77,15.0,2.67,14.29,14
6034,2011-11-27,3,0,0,0,winter,Clear,13.940000000000001,18.18,87,0.0,2.0,10.29,17
6035,2012-06-24,4,0,0,0,fall,Cloudy,27.060000000000002,31.06,65,0.0,2.0,3.29,13
6036,2011-09-24,23,0,6,0,winter,Cloudy,24.599999999999998,27.275,88,6.0,2.67,14.29,150
6037,2012-12-26,22,0,3,1,spring,LightRain,9.84,9.85,93,30.0,1.67,16.14,11
6038,2012-07-23,20,0,1,1,fall,Clear,31.16,35.605,62,11.0,3.0,6.29,403
6039,2012-12-21,8,0,5,1,spring,Cloudy,13.120000000000001,15.15,56,19.0,2.0,24.86,472
6040,2011-02-19,22,0,6,0,spring,Clear,12.299999999999999,12.879999999999999,28,33.0,2.0,16.86,44
6041,2012-03-24,13,0,6,0,summer,LightRain,21.32,25.0,94,17.0,2.33,13.43,196
6042,2012-05-26,7,0,6,0,summer,Cloudy,25.419999999999998,28.03,88,11.0,1.67,12.57,54
6043,2012-03-19,12,0,1,1,spring,Clear,24.599999999999998,30.305,64,17.0,3.0,28.71,282
6044,2012-04-01,6,0,0,0,summer,Cloudy,14.76,17.424999999999997,76,9.0,2.0,2.0,97
6045,2011-09-22,16,0,4,1,fall,Cloudy,27.880000000000003,31.819999999999997,74,9.0,2.0,2.43,301
6046,2012-09-07,18,0,5,1,fall,Clear,31.16,35.605,62,20.0,2.0,29.29,792
6047,2011-05-04,13,0,3,1,summer,Cloudy,18.86,22.725,59,30.0,1.67,19.0,143
6048,2012-06-28,7,0,4,1,fall,Clear,25.419999999999998,30.305,61,7.0,3.0,25.43,508
6049,2011-11-10,22,0,4,1,winter,Clear,14.76,16.665,53,19.0,2.0,21.57,89
6050,2012-06-30,17,0,6,0,fall,Clear,36.08,38.635000000000005,32,9.0,2.33,22.0,362
6051,2012-07-20,12,0,5,1,fall,LightRain,27.880000000000003,31.819999999999997,83,11.0,1.67,11.29,274
6052,2012-03-04,2,0,0,0,spring,Cloudy,14.76,17.424999999999997,40,11.0,3.0,0.43,80
6053,2012-07-14,7,0,6,0,fall,Clear,26.240000000000002,29.544999999999998,78,19.0,1.67,10.71,48
6054,2012-09-28,23,0,5,1,winter,Cloudy,22.96,26.515,56,13.0,1.67,12.57,190
6055,2011-08-22,22,0,1,1,fall,Clear,26.240000000000002,31.06,38,20.0,3.0,13.29,153
6056,2012-02-01,22,0,3,1,spring,Clear,20.5,24.240000000000002,55,13.0,3.0,20.43,140
6057,2012-11-10,8,0,6,0,winter,Clear,13.120000000000001,17.424999999999997,76,0.0,3.0,7.86,146
6058,2012-08-06,2,0,1,1,fall,Cloudy,29.52,34.85,79,9.0,2.67,6.14,5
6059,2012-01-26,14,0,4,1,spring,Cloudy,16.400000000000002,20.455000000000002,71,7.0,3.0,4.29,128
6060,2011-06-11,16,0,6,0,summer,Cloudy,32.800000000000004,36.364999999999995,46,13.0,2.0,24.14,394
6061,2012-06-14,7,0,4,1,summer,Clear,24.599999999999998,30.305,60,19.0,1.67,19.57,506
6062,2012-10-17,3,0,3,1,winter,Clear,14.76,18.94,87,0.0,2.33,8.43,7
6063,2011-12-19,9,0,1,1,winter,Clear,9.02,10.605,69,15.0,2.0,20.57,183
6064,2011-04-04,22,0,1,1,summer,Cloudy,27.880000000000003,31.819999999999997,36,31.0,2.33,18.29,75
6065,2011-05-10,6,0,2,1,summer,Clear,17.22,21.21,67,9.0,2.33,12.71,112
6066,2011-02-18,19,0,5,1,spring,Clear,25.419999999999998,31.06,28,39.0,2.0,12.86,162
6067,2012-07-28,1,0,6,0,fall,Clear,29.52,34.089999999999996,70,6.0,2.67,8.29,80
6068,2011-02-01,5,0,2,1,spring,LightRain,5.74,10.605,93,0.0,3.0,13.43,3
6069,2012-12-30,18,0,0,0,spring,Cloudy,9.84,10.605,44,20.0,2.0,25.86,125
6070,2011-07-30,10,0,6,0,fall,Clear,33.62,37.12,41,20.0,2.67,11.43,261
6071,2011-12-17,19,0,6,0,winter,LightRain,9.84,10.605,65,22.0,3.0,18.71,106
6072,2012-12-11,23,0,2,1,winter,Clear,12.299999999999999,14.395,52,15.0,2.67,20.57,64
6073,2011-07-05,23,0,2,1,fall,Clear,30.34,34.85,66,11.0,2.0,25.57,73
6074,2011-04-30,3,0,6,0,summer,Cloudy,17.22,21.21,54,13.0,2.67,6.29,17
6075,2011-06-17,15,0,5,1,summer,Clear,31.98,34.85,43,15.0,3.0,12.29,243
6076,2012-08-16,20,0,4,1,fall,Clear,31.16,34.089999999999996,40,6.0,2.0,17.71,514
6077,2012-05-04,11,0,5,1,summer,Cloudy,28.7,32.574999999999996,61,0.0,2.0,9.86,258
6078,2011-06-07,22,0,2,1,summer,Clear,28.7,32.574999999999996,65,9.0,3.0,15.29,153
6079,2011-11-25,17,0,5,1,winter,Clear,20.5,24.240000000000002,34,7.0,1.67,17.29,184
6080,2012-07-20,2,0,5,1,fall,Cloudy,27.060000000000002,29.544999999999998,89,6.0,1.67,18.57,19
6081,2011-01-29,11,0,6,0,spring,Cloudy,7.38,9.85,64,9.0,2.33,20.0,64
6082,2011-04-17,1,0,0,0,summer,Clear,17.22,21.21,67,15.0,2.0,21.43,31
6083,2012-07-09,8,0,1,1,fall,Cloudy,27.060000000000002,30.305,83,11.0,2.67,18.0,455
6084,2012-10-04,4,0,4,1,winter,Cloudy,26.240000000000002,28.79,89,0.0,3.0,7.14,10
6085,2011-06-13,6,0,1,1,summer,Clear,22.14,25.759999999999998,64,28.0,1.67,8.57,105
6086,2011-07-08,4,0,5,1,fall,Clear,28.7,33.335,79,17.0,2.0,21.57,11
6087,2012-04-01,23,0,0,0,summer,LightRain,18.86,22.725,72,0.0,2.33,10.86,63
6088,2012-12-30,16,0,0,0,spring,Clear,11.48,12.120000000000001,38,28.0,1.67,20.0,133
6089,2011-06-09,21,0,4,1,summer,LightRain,31.16,34.85,52,0.0,2.67,2.86,171
6090,2011-04-05,13,0,2,1,summer,Cloudy,14.76,16.665,63,28.0,2.0,24.29,56
6091,2011-10-11,7,0,2,1,winter,Cloudy,21.32,25.0,88,6.0,2.67,7.0,352
6092,2012-01-09,22,0,1,1,spring,Cloudy,8.200000000000001,11.365,92,7.0,2.67,1.0,62
6093,2011-05-23,4,0,1,1,summer,Cloudy,22.14,25.759999999999998,94,0.0,2.33,18.86,4
6094,2012-07-18,16,0,3,1,fall,Clear,30.34,34.85,66,17.0,3.0,24.29,224
6095,2012-02-12,4,0,0,0,spring,Cloudy,4.1000000000000005,2.275,46,48.0,2.67,10.71,1
6096,2011-11-11,7,1,5,0,winter,Clear,11.48,13.635,45,17.0,2.67,20.57,121
6097,2011-05-01,1,0,0,0,summer,Clear,17.22,21.21,69,7.0,2.0,14.0,59
6098,2012-06-01,14,0,5,1,summer,LightRain,29.52,34.089999999999996,66,19.0,1.67,28.43,254
6099,2011-02-22,21,0,2,1,spring,Clear,8.200000000000001,9.85,47,17.0,2.33,8.0,82
6100,2011-03-15,11,0,2,1,spring,Cloudy,13.940000000000001,15.909999999999998,56,15.0,1.67,23.43,78
6101,2011-06-18,9,0,6,0,summer,Clear,28.7,32.574999999999996,61,15.0,2.0,20.0,218
6102,2011-11-19,1,0,6,0,winter,Clear,10.66,11.365,52,20.0,2.0,3.57,35
6103,2011-07-09,2,0,6,0,fall,Clear,26.240000000000002,28.79,89,11.0,2.33,6.71,55
6104,2012-10-25,18,0,4,1,winter,Clear,22.96,26.515,83,7.0,3.0,22.0,809
6105,2012-04-02,8,0,1,1,summer,Clear,14.76,16.665,56,22.0,3.0,25.86,589
6106,2012-11-04,6,0,0,0,winter,Clear,11.48,14.395,61,9.0,2.33,18.29,16
6107,2011-08-31,21,0,3,1,fall,Clear,27.060000000000002,31.06,61,6.0,2.0,16.71,201
6108,2012-08-29,12,0,3,1,fall,Clear,31.16,34.089999999999996,40,0.0,2.0,4.71,360
6109,2012-03-26,18,0,1,1,summer,Clear,18.04,21.97,26,30.0,3.0,4.14,684
6110,2012-10-22,0,0,1,1,winter,Clear,16.400000000000002,20.455000000000002,62,0.0,2.33,19.14,31
6111,2011-04-13,15,0,3,1,summer,Cloudy,18.04,21.97,72,19.0,2.33,6.43,81
6112,2011-07-30,21,0,6,0,fall,Clear,32.800000000000004,37.12,49,11.0,2.33,8.29,205
6113,2011-04-07,6,0,4,1,summer,Clear,13.120000000000001,15.15,81,17.0,1.67,14.29,64
6114,2011-12-11,4,0,0,0,winter,Clear,6.5600000000000005,8.334999999999999,59,11.0,2.33,5.86,5
6115,2012-03-14,21,0,3,1,spring,Clear,24.599999999999998,31.06,40,6.0,2.33,22.14,288
6116,2011-05-23,12,0,1,1,summer,Clear,27.880000000000003,31.819999999999997,69,26.0,2.33,15.57,204
6117,2012-07-31,7,0,2,1,fall,Clear,27.880000000000003,31.819999999999997,83,15.0,2.0,9.14,513
6118,2011-06-03,5,0,5,1,summer,Clear,21.32,25.0,48,24.0,1.67,29.43,28
6119,2012-12-24,12,0,1,1,spring,Cloudy,11.48,15.15,56,6.0,2.0,0.43,135
6120,2012-12-26,5,0,3,1,spring,Cloudy,9.02,10.605,69,19.0,2.0,21.71,11
6121,2011-06-04,17,0,6,0,summer,Cloudy,29.52,32.574999999999996,34,17.0,1.67,30.29,344
6122,2011-09-21,15,0,3,1,fall,Cloudy,27.060000000000002,31.06,74,7.0,1.67,16.29,185
6123,2011-04-17,18,0,0,0,summer,Clear,22.96,26.515,30,26.0,1.67,27.57,277
6124,2012-06-06,21,0,3,1,summer,Clear,22.14,25.759999999999998,73,11.0,2.0,26.86,298
6125,2012-11-19,7,0,1,1,winter,Cloudy,14.76,16.665,66,20.0,2.33,11.14,386
6126,2011-12-16,13,0,5,1,winter,Cloudy,13.940000000000001,15.15,39,24.0,2.0,17.43,137
6127,2012-10-20,23,0,6,0,winter,Clear,17.22,21.21,57,0.0,2.0,7.14,163
6128,2011-09-11,10,0,0,0,fall,Clear,28.7,32.574999999999996,65,0.0,3.0,11.71,334
6129,2012-04-08,5,0,0,0,summer,Clear,15.58,19.695,46,0.0,1.67,20.43,12
6130,2012-05-14,12,0,1,1,summer,Cloudy,22.96,26.515,88,19.0,3.0,24.57,185
6131,2011-06-06,17,0,1,1,summer,Clear,31.98,34.089999999999996,33,19.0,2.67,7.14,579
6132,2012-06-08,23,0,5,1,summer,Clear,26.240000000000002,31.06,56,11.0,1.67,1.43,215
6133,2011-08-07,20,0,0,0,fall,Clear,29.52,35.605,84,9.0,2.67,5.29,183
6134,2011-11-18,1,0,5,1,winter,Clear,10.66,11.365,44,22.0,3.0,5.14,10
6135,2011-10-23,7,0,0,0,winter,Clear,13.940000000000001,17.424999999999997,87,6.0,1.67,21.43,21
6136,2012-06-21,19,0,4,1,fall,Clear,36.08,40.15,39,15.0,2.0,6.29,499
6137,2012-03-06,13,0,2,1,spring,Clear,12.299999999999999,15.15,39,9.0,2.67,8.29,164
6138,2011-05-27,13,0,5,1,summer,Clear,30.34,34.089999999999996,57,13.0,2.0,11.57,209
6139,2012-03-27,16,0,2,1,summer,Clear,17.22,21.21,20,0.0,2.67,27.71,305
6140,2011-12-13,7,0,2,1,winter,Clear,6.5600000000000005,8.334999999999999,80,11.0,2.33,28.14,223
6141,2011-04-15,7,1,5,0,summer,Clear,16.400000000000002,20.455000000000002,71,11.0,3.0,27.29,149
6142,2011-05-18,18,0,3,1,summer,Clear,24.599999999999998,29.544999999999998,73,15.0,3.0,11.29,489
6143,2012-10-28,15,0,0,0,winter,Cloudy,20.5,24.240000000000002,63,33.0,2.0,7.43,301
6144,2011-08-16,12,0,2,1,fall,Clear,31.16,34.089999999999996,48,22.0,2.33,28.71,162
6145,2012-08-01,15,0,3,1,fall,Clear,33.62,37.88,46,11.0,2.67,8.71,295
6146,2011-10-07,7,0,5,1,winter,Clear,17.22,21.21,94,0.0,1.67,29.14,242
6147,2011-05-05,13,0,4,1,summer,Clear,22.14,25.759999999999998,30,39.0,2.67,5.71,192
6148,2012-11-14,2,0,3,1,winter,Clear,9.84,10.605,60,20.0,3.0,20.0,1
6149,2012-06-26,23,0,2,1,fall,Clear,25.419999999999998,31.06,41,9.0,2.0,13.14,131
6150,2011-02-27,4,0,0,0,spring,Clear,9.84,12.120000000000001,87,9.0,2.0,15.86,2
6151,2012-05-04,6,0,5,1,summer,Clear,22.14,25.759999999999998,94,7.0,1.67,12.43,135
6152,2011-06-05,16,0,0,0,summer,Clear,29.52,33.335,51,6.0,2.67,5.14,398
6153,2012-09-24,16,0,1,1,winter,Clear,23.779999999999998,27.275,30,17.0,2.0,8.29,516
6154,2012-07-27,5,0,5,1,fall,Clear,28.7,33.335,84,0.0,2.0,6.29,37
6155,2012-10-15,5,0,1,1,winter,Cloudy,22.96,26.515,73,19.0,2.0,3.71,40
6156,2012-02-04,17,0,6,0,spring,LightRain,12.299999999999999,14.395,70,13.0,1.67,17.86,67
6157,2012-03-05,19,0,1,1,spring,Clear,10.66,12.879999999999999,53,15.0,2.67,22.0,226
6158,2012-11-03,3,0,6,0,winter,Cloudy,13.940000000000001,15.909999999999998,49,17.0,2.33,23.43,28
6159,2012-01-18,11,0,3,1,spring,Clear,12.299999999999999,13.635,42,26.0,2.0,1.0,114
6160,2012-12-21,4,0,5,1,spring,Cloudy,14.76,15.909999999999998,71,33.0,1.67,25.71,6
6161,2012-12-14,13,0,5,1,winter,Clear,14.76,17.424999999999997,50,15.0,2.33,13.57,313
6162,2011-12-27,22,0,2,1,spring,Clear,13.120000000000001,16.665,87,6.0,3.0,4.86,32
6163,2012-12-28,19,0,5,1,spring,Cloudy,9.84,11.365,65,13.0,2.33,0.43,128
6164,2011-08-20,1,0,6,0,fall,Clear,25.419999999999998,28.79,83,0.0,2.67,8.0,47
6165,2011-10-30,23,0,0,0,winter,Clear,10.66,15.15,87,0.0,2.0,24.57,37
6166,2012-03-26,8,0,1,1,summer,Clear,18.04,21.97,62,15.0,2.33,20.57,657
6167,2011-11-29,10,0,2,1,winter,LightRain,22.96,26.515,73,28.0,2.0,11.29,36
6168,2011-04-29,5,0,5,1,summer,Clear,18.86,22.725,47,9.0,3.0,24.14,25
6169,2012-02-04,9,0,6,0,spring,Clear,9.84,12.120000000000001,81,9.0,3.0,26.14,157
6170,2012-03-01,4,0,4,1,spring,Clear,19.68,23.485,88,13.0,2.0,13.57,5
6171,2012-06-25,8,0,1,1,fall,Clear,27.060000000000002,31.06,69,13.0,2.0,6.43,608
6172,2012-07-24,2,0,2,1,fall,Clear,27.060000000000002,30.305,83,11.0,3.0,18.14,16
6173,2012-02-18,4,0,6,0,spring,Clear,10.66,15.15,70,0.0,3.0,17.43,7
6174,2012-05-10,0,0,4,1,summer,LightRain,20.5,24.240000000000002,77,11.0,1.67,29.71,33
6175,2011-07-30,12,0,6,0,fall,Clear,34.44,36.364999999999995,32,11.0,3.0,9.0,341
6176,2012-10-02,1,0,2,1,winter,Cloudy,22.14,25.759999999999998,77,7.0,2.67,2.86,11
6177,2012-03-21,15,0,3,1,summer,Cloudy,22.96,26.515,78,0.0,2.67,16.14,243
6178,2011-10-02,8,0,0,0,winter,Cloudy,13.940000000000001,16.665,76,13.0,2.33,17.43,64
6179,2012-12-07,6,0,5,1,winter,Cloudy,11.48,13.635,75,11.0,2.67,3.29,84
6180,2011-11-30,8,0,3,1,winter,Clear,11.48,13.635,81,13.0,2.0,25.57,478
6181,2012-10-10,19,0,3,1,winter,Cloudy,22.96,26.515,46,39.0,2.33,3.86,566
6182,2012-01-07,23,0,6,0,spring,Clear,17.22,21.21,38,15.0,2.0,2.43,119
6183,2012-04-29,7,0,0,0,summer,Cloudy,13.940000000000001,16.665,87,9.0,1.67,1.57,27
6184,2011-01-22,14,0,6,0,spring,Clear,4.1000000000000005,6.819999999999999,33,7.0,1.67,2.0,75
6185,2012-05-07,8,0,1,1,summer,Cloudy,20.5,24.240000000000002,82,13.0,2.67,27.14,639
6186,2012-09-14,7,0,5,1,fall,Cloudy,22.96,26.515,88,0.0,2.67,1.57,454
6187,2011-02-19,6,0,6,0,spring,Clear,16.400000000000002,20.455000000000002,17,28.0,2.67,25.86,6
6188,2011-08-28,8,0,0,0,fall,LightRain,25.419999999999998,28.79,83,28.0,2.33,3.71,8
6189,2012-11-16,17,0,5,1,winter,Clear,14.76,17.424999999999997,46,13.0,2.33,19.14,580
6190,2011-03-18,22,0,5,1,spring,Clear,25.419999999999998,31.06,50,11.0,2.0,13.29,118
